id_profile,placa_carro,data_aquisicao,id_carro
774861,SBQ-2067, 2007-10-12,83005
728592,OYH-9591, 1971-08-20,31959
792519,YLF-0937, 1991-03-12,40302
354544,LBG-3112, 2019-01-02,98321
703749,ZCK-3079, 1993-01-06,44017
844194,EZR-6009, 1995-06-06,34379
892412,QWE-1780, 2019-11-08,58612
993111,LCD-1072, 1974-05-20,60886
66041,ULD-6385, 1982-07-20,82779
186243,AJO-9942, 1979-03-06,73676
525297,XDF-1715, 2013-07-19,83863
974794,ZQO-9201, 1973-09-22,21260
918720,PKP-1139, 2015-07-29,55302
500978,BJF-6372, 1994-10-21,41971
479026,OVN-8423, 1997-06-05,67651
163709,YPG-3696, 2006-11-04,82617
25627,JKO-3308, 2006-12-22,82239
35258,RZR-2003, 1995-02-17,51052
334432,TSJ-2942, 1998-08-06,90494
409010,FOA-1424, 1981-09-11,53644
760846,JCP-3523, 1994-05-10,29963
361986,TIE-0306, 1980-10-29,5524
348283,QAE-3203, 1977-10-10,70482
721779,VZA-7845, 2013-04-13,41413
629977,VTT-7490, 2011-12-20,54029
337240,LTI-4553, 1983-05-16,19036
705349,YFE-7855, 1989-08-07,86582
709433,LTZ-4502, 2005-04-19,49934
890249,KSV-6025, 1993-03-29,66330
520976,SXW-3066, 2020-01-17,3076
215162,AIF-9805, 1982-05-04,20934
114398,SLQ-0078, 2015-12-03,22303
178157,YUD-1520, 1992-06-21,97337
67642,GZE-4224, 1979-08-27,6629
174057,RXD-0961, 1972-11-16,56074
773889,WSA-5506, 2000-12-06,48617
164788,STY-9811, 1996-06-16,70938
258812,LWX-3765, 2017-09-02,86309
97841,JGC-6713, 1993-08-04,24477
770701,XIX-3553, 1974-10-25,3063
914101,YSC-4324, 1973-01-13,91306
922741,NCV-3026, 1997-11-02,13518
993876,JLD-9577, 2017-11-07,53388
989532,UZY-4127, 2000-08-17,98049
636245,VEB-8914, 2012-11-03,63388
330149,HBX-0004, 1986-07-08,77149
250025,JKE-5365, 2019-10-15,58493
471160,KRZ-6527, 1972-07-16,92511
701365,NWE-5533, 2009-07-01,40915
809423,ORE-3134, 2016-06-05,6654
556371,FZW-5533, 1992-12-08,92109
722628,XRX-8529, 1974-06-14,23096
382322,KNP-3308, 1982-07-10,79752
834317,SCZ-0725, 1987-01-18,61327
33432,TJM-4141, 1995-05-28,11353
118878,GVL-6328, 2011-04-11,64306
555570,PFF-4441, 1995-08-08,68546
756106,FNL-1744, 2007-11-28,86335
995117,ANF-1058, 1979-09-12,96146
8166,UHZ-2794, 1977-04-21,76852
876080,IUW-8428, 1980-01-14,35796
217693,DQD-8004, 2012-08-22,26036
478339,UMA-8187, 2015-03-25,99352
169155,CUG-8598, 1998-01-05,2560
447230,BNE-0582, 1987-10-12,15623
649130,MJF-4829, 2020-01-13,29400
689283,UES-7668, 1991-01-08,25565
415614,RTH-6196, 2006-03-04,9899
898832,HDO-5274, 2007-03-29,73903
52841,RYY-3455, 1977-09-15,34421
336824,WSJ-5295, 1994-05-04,2103
496987,JFW-1271, 2008-03-14,31749
132202,UVS-0495, 2009-07-23,24071
711732,CVI-6483, 2016-03-30,92395
707995,UNP-3490, 1973-08-30,18922
202686,KZU-0287, 2015-07-15,83134
716338,TYU-3676, 2022-02-23,37006
369369,YUY-6056, 2005-10-28,14405
93743,NGZ-8792, 1989-06-01,49412
988528,QAB-3640, 2014-09-22,54913
11492,ALW-4449, 2005-08-26,31799
606660,ODL-5760, 1989-04-29,99962
579666,BUD-0284, 2013-07-01,41573
988542,WEG-2339, 1972-08-13,10650
922125,JJS-0195, 1972-07-19,50949
852823,CTB-8086, 1993-02-16,33683
296815,XWW-3490, 1996-02-20,73890
334723,AEP-7038, 1990-04-18,19654
479542,IMP-5101, 1993-09-12,62158
276825,LOF-4675, 1980-01-23,167
970566,XWK-4212, 2007-11-04,12497
577432,BZI-1587, 2013-04-28,18319
246697,MLC-1515, 1973-03-06,77789
911887,VNW-8858, 1977-09-30,55333
909392,CSR-6462, 2004-02-09,70261
379515,FQM-4841, 1972-03-10,8229
234704,TFS-7478, 1992-03-28,56820
514330,RGZ-6480, 1996-06-05,9204
929499,CBZ-9296, 1994-07-11,13431
288804,LLT-9430, 2020-10-21,95788
858875,ZWJ-1780, 1988-11-13,19878
315466,NBZ-0729, 1987-03-06,14720
284231,PCA-0378, 2019-02-27,44737
111387,ICW-7780, 1988-08-16,85090
504551,PDK-2590, 2022-06-11,82808
961217,WZT-1726, 2001-04-29,91958
178666,YGS-3596, 1991-05-19,13074
919320,QYD-7061, 2002-10-27,49814
297966,RPZ-9917, 1982-04-27,69023
54788,TYC-2361, 1994-08-12,54754
47945,USS-9463, 2020-04-23,35682
834819,QXM-6480, 1987-04-07,89579
763395,IMV-5241, 1986-12-24,4675
608986,NPC-3547, 1972-07-16,35764
500663,PKS-8131, 1999-09-26,29229
54109,UKH-3500, 2005-06-27,49354
318995,TGQ-1527, 2018-08-10,94858
342442,XRU-0861, 1978-05-24,33608
407730,QAI-2725, 2021-08-03,81830
756240,UNN-5626, 2012-10-21,62996
478627,XGE-6932, 2001-12-18,80120
362040,DDN-1911, 2016-06-02,39420
372332,RWK-2526, 2021-07-04,99658
598250,EPN-0172, 2000-12-23,625
757313,LSB-1262, 1975-01-20,566
37426,DEY-6677, 1979-06-27,27060
563897,NPX-9720, 2022-04-26,56006
959451,JWC-5815, 2004-10-04,52189
574694,CMK-5931, 1984-10-12,4060
918988,BJL-5636, 1986-03-08,97990
671869,XNT-8736, 1980-12-10,20306
819327,AQS-1635, 1983-01-22,38809
904798,OBU-8704, 1975-07-09,39109
460649,TDV-9705, 1974-12-14,24000
327421,MJP-6345, 1996-11-07,73970
175522,QXF-9623, 2020-05-09,77444
442664,JKK-4710, 1977-05-26,96321
683443,ICI-0620, 1984-11-14,51571
466244,VIV-9069, 2012-06-08,50896
761555,NQJ-2684, 2020-02-21,62514
753279,ZXN-2132, 1999-02-22,40356
230032,BOH-9180, 2017-12-24,45513
172732,XBD-6675, 1999-01-23,8294
456394,UEV-7177, 2002-01-22,66358
296136,ERI-3033, 1976-09-05,34941
133059,OWR-5405, 2021-11-25,82142
335138,UDS-5631, 2018-05-11,27246
649318,UAP-4152, 1988-12-16,98872
653955,DQV-1763, 1988-05-05,44856
564471,XXK-8077, 1978-02-21,82569
600867,USM-8287, 2004-04-21,17866
171229,GAR-7905, 1974-02-22,59165
657840,TET-7025, 1996-04-28,11281
425445,GDM-8324, 2012-02-15,40528
980405,OUP-3484, 1990-10-27,30667
206169,HTT-2073, 2004-02-28,48058
152874,VPX-8496, 2005-11-15,5898
888304,BEK-2520, 2016-05-20,63870
57884,TPC-7218, 1973-03-16,63025
495602,LCL-3520, 2015-04-15,66226
562330,GWX-7375, 1978-03-20,8991
36138,XTK-8866, 1976-08-11,8108
205902,DZZ-4166, 1999-04-06,54836
958994,ZXK-7263, 2017-03-30,38913
512117,GXY-2116, 1973-04-21,40935
485165,UXC-8776, 1987-10-10,55425
651225,NHU-2089, 1986-06-24,10312
732323,RSD-8329, 2019-10-11,20003
1341,GCQ-7572, 1990-12-06,45818
116485,QZZ-1576, 1990-09-15,5528
929110,YRF-7475, 2000-02-13,59274
373050,UBY-4721, 2009-05-21,48594
85786,ZNY-4475, 1995-10-30,2804
80375,UYN-8233, 1986-06-03,43339
240201,YJD-6703, 1999-03-01,45749
940939,QYT-8200, 2011-06-03,26642
687972,RGK-7744, 1984-01-22,56737
896695,WZN-3843, 1993-03-13,92776
94311,DFF-8066, 2007-09-11,33185
2576,TFR-3947, 1981-07-01,14624
95027,ZZB-0870, 2001-08-26,74054
606411,GZJ-6908, 1988-12-06,30471
879895,XUR-7578, 2019-12-03,2216
111479,IGO-4027, 1971-06-15,97229
534157,TBB-5177, 2011-04-13,75893
888790,MZT-3103, 1990-09-22,43875
680494,STY-2245, 1986-06-28,8752
227715,USM-7358, 2009-08-11,17410
565989,GND-3460, 1995-12-26,33268
507269,YXW-9150, 2011-02-28,11900
19153,PNJ-1969, 1992-07-02,94725
249348,RVS-2169, 1977-10-23,88080
286386,ZDD-0210, 2009-08-27,25931
834413,DCX-5894, 1983-06-19,75267
263170,CMW-8991, 2020-11-21,34819
452860,KRA-3552, 2010-01-21,60347
741875,BOT-7032, 1975-08-23,59055
258918,HWE-2897, 2021-12-22,53668
877537,UDL-2449, 1985-07-07,27525
671870,ANB-9956, 2003-06-19,14136
101632,ZXI-5662, 1976-02-26,66871
171667,VIP-2177, 2003-08-10,42283
723847,TXW-2784, 1979-02-16,48079
596779,ZTG-3811, 2020-11-30,22675
312514,BHR-2153, 1987-10-04,24944
465567,PVX-2863, 2000-12-18,61761
213190,QOF-8394, 2014-08-08,77704
120260,PTX-3288, 1982-01-06,42948
527241,NEW-5185, 1981-06-11,50951
426298,ODQ-7692, 1971-04-21,68781
304481,VQN-2741, 2013-11-08,11893
397305,VQB-8957, 1981-11-04,80366
402019,KGV-3879, 1983-11-11,89942
422154,QKB-4914, 2020-06-03,8587
29368,OMJ-5691, 2015-07-27,75746
711754,PNH-5965, 1979-06-29,90207
825402,ULV-0765, 1973-06-29,46561
748285,TYX-3893, 1988-10-02,46300
691442,KYZ-2179, 1986-09-02,11503
152307,XBI-8287, 1981-12-10,90675
665031,BLO-6420, 2021-04-08,10486
565887,MGY-2588, 1997-10-28,39136
870382,ZRH-2787, 2021-03-14,11744
82270,GKM-5401, 1992-02-20,12696
812613,QTP-2982, 2013-01-02,49658
177527,XAN-3581, 2005-08-02,77639
158107,DDB-4590, 1984-04-10,70102
743958,CVF-7311, 2017-12-16,11609
933930,TVH-2076, 1990-06-01,79196
962165,OWZ-2564, 2002-06-13,37160
396740,UOQ-5210, 1987-12-02,55112
846810,EXF-0707, 1985-11-05,45523
957597,RYI-4163, 1979-11-03,17204
69257,NBE-8588, 2014-03-13,116
83188,LJB-0137, 1991-04-16,25123
402042,JEZ-8340, 1986-12-29,70229
775835,BZI-7109, 1999-04-01,90672
959055,RWW-0700, 2020-02-27,74660
167085,CSV-2781, 2017-10-30,80813
622265,YCW-7128, 1984-05-09,4809
787895,ZUQ-9519, 2005-04-08,39052
342289,ZRE-0440, 2002-02-19,3725
715448,ENT-1242, 2007-02-13,67419
434029,KIB-5143, 2015-01-09,57646
346377,XYT-7919, 2019-03-01,61532
228567,DUS-4375, 1999-07-02,54340
182775,DRO-1582, 1983-11-30,33633
275027,LIX-9479, 2015-07-31,30139
239519,UPD-2688, 1980-12-15,16574
585757,OVR-6176, 1995-10-03,42539
269318,EKH-0546, 1979-12-24,24729
655309,BJK-1620, 1990-08-25,69627
322552,GZE-4598, 1988-10-23,81698
585421,CHK-4595, 1985-07-22,87719
358113,KPV-4317, 1985-03-06,43936
